model,alpha,eval_time,n_tasks,roc_auc_max_score_mean,roc_auc_max_score_std_task,roc_auc_max_score_ci_low,roc_auc_max_score_ci_high,realized_fpr_mean,realized_fpr_std_task,realized_fpr_ci_low,realized_fpr_ci_high,catch_rate_mean,catch_rate_std_task,catch_rate_ci_low,catch_rate_ci_high,balanced_accuracy_mean,balanced_accuracy_std_task,balanced_accuracy_ci_low,balanced_accuracy_ci_high,caught_alarm_fraction_mean,caught_alarm_fraction_std_task,caught_alarm_fraction_ci_low,caught_alarm_fraction_ci_high,effective_alarm_fraction_mean,effective_alarm_fraction_std_task,effective_alarm_fraction_ci_low,effective_alarm_fraction_ci_high,caught_lead_fraction_mean,caught_lead_fraction_std_task,caught_lead_fraction_ci_low,caught_lead_fraction_ci_high,effective_lead_fraction_mean,effective_lead_fraction_std_task,effective_lead_fraction_ci_low,effective_lead_fraction_ci_high
lstm,0.1,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5234765984542855,0.6181885135376567,0.16112083241654454,0.19176825425335337,0.06596751773002689,0.29344742217262965,0.2150335186585147,0.2014053362667854,0.09821522199961877,0.3444116343684988,0.526956343120985,0.04888191676788188,0.4989880642321156,0.5588705739174623,0.2409233941786504,0.15226934913875517,0.13957931918191,0.3390770053136333,0.8283255004739978,0.18562436511888394,0.7034575344384183,0.9305072559901194,0.7590766058213495,0.15226934913875514,0.6599508128477968,0.8614175511838654,0.1716744995260021,0.18562436511888394,0.06921434401167867,0.2970941118971491
lstm,0.15,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5237105766310712,0.6186729820470969,0.2157241648913916,0.20589765558432493,0.10132815592042475,0.35388073297638056,0.28214927447170673,0.20373165362213538,0.15803212951760404,0.41078906248985403,0.5332125547901576,0.05228971443213886,0.5016369924993656,0.5671206609426103,0.26765836447184316,0.13314765402968087,0.18091558528077295,0.35368586137538544,0.7856867389056754,0.18414649564179725,0.6626218984422094,0.8899297322552485,0.7323416355281567,0.1331476540296809,0.6480592435335354,0.8215484329147044,0.21431326109432464,0.18414649564179725,0.1107576381872941,0.33908116358864354
lstm,0.2,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5243661868242453,0.6171191205978945,0.2918702736759017,0.24123069631489977,0.15207482510703946,0.447200443340712,0.371880723265371,0.23732006946140696,0.2302039496557367,0.5176162444447691,0.5400052247947347,0.052488393902461176,0.5071142860930128,0.5721402903661482,0.2597986206853393,0.13040626556572577,0.17467830192556302,0.34372314153872713,0.7214274522380982,0.19003685886612437,0.5968732438275339,0.8335208380874786,0.7402013793146607,0.13040626556572574,0.6565353203550334,0.8265819694183308,0.27857254776190177,0.19003685886612437,0.16576997137212135,0.3960636854888885
lstm,0.3,fixed horizon 50,10,0.5728979235337652,0.07625281566663628,0.5237693387911982,0.6173809756544154,0.4457232212948341,0.2883510877390813,0.2709415053156849,0.625761142402825,0.5533552313007274,0.2647821685701052,0.3829320529534546,0.7110579648834985,0.5538160050029466,0.0673659160849558,0.5104038359569143,0.5932672724078346,0.16562375893391146,0.10584814543474187,0.09896483018923659,0.23017179544085914,0.5497332987161536,0.22193185410904848,0.41300517190234465,0.688297672323358,0.8343762410660887,0.10584814543474186,0.7707515050205319,0.8994895519150619,0.4502667012838465,0.22193185410904848,0.3074299045043054,0.5864440613184286
mlp,0.01,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.5275379582851277,0.6266912756312576,0.016511524822695033,0.038208372662194526,0.0,0.04161790780141844,0.017128561607211063,0.03122060003954853,0.0013157894736842105,0.03970246734397678,0.500308518392258,0.010230200155686858,0.4934318810877052,0.5061778846153846,0.28341172839506173,0.2881473501858787,0.02,0.6843833333333333,0.9891432931021313,0.020984307728075618,0.9742600679856391,1.0,0.7165882716049383,0.2881473501858787,0.31561666666666666,0.98,0.010856706897868763,0.02098430772807563,0.0,0.02580129478267511
mlp,0.025,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.527997544717724,0.6274867668102568,0.03770833333333333,0.089279766666984,0.0,0.10208333333333333,0.03527041478878619,0.06590115317892185,0.0,0.08066228706745093,0.4987810407277264,0.019692858142512572,0.4849822078781861,0.5102644230769231,0.24663033180810956,0.24316396260598677,0.03986666666666666,0.5879820346320346,0.973658142999007,0.05451374079445922,0.934707323733863,1.0,0.7533696681918904,0.24316396260598677,0.41201796536796537,0.9601333333333333,0.026341857000993053,0.054513740794459226,0.0,0.06529267626613704
mlp,0.05,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.5280847043108648,0.6275701712408731,0.0506323877068558,0.10994237841829549,0.0005555555555555554,0.12634160756501184,0.06314998138033764,0.11131156728658335,0.0059375,0.13839187018992052,0.5062587968367409,0.022753477824953256,0.4953967968898561,0.5223323282163743,0.4801488610045468,0.10795817611185633,0.36927574968030696,0.5686395833333333,0.9548312742294323,0.09128022421007405,0.892271517526354,0.996590625,0.5198511389954532,0.10795817611185636,0.43136041666666664,0.6307242503196931,0.04516872577056756,0.09128022421007402,0.0023144736842105264,0.10650891010522494
mlp,0.075,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.5278336750320939,0.6263949957900313,0.05723995271867612,0.09416602790814772,0.009444444444444445,0.12338652482269503,0.08264102033752524,0.11461714967211352,0.01710093388583091,0.15982058284317469,0.5127005338094246,0.024693493609522072,0.5017305491990847,0.5300674162958408,0.4047981395250681,0.23613656863479227,0.2110361597326058,0.5822991344690455,0.9503975628514729,0.0811567739084003,0.8949670281569194,0.9923783453290247,0.595201860474932,0.23613656863479227,0.4172456406166933,0.7950219696969697,0.049602437148527155,0.08115677390840034,0.007662105867130002,0.1049603241253533
mlp,0.1,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.5278289134043069,0.6264633267009129,0.0792686170212766,0.12253200908074989,0.011041666666666668,0.16009751773049646,0.10056237331438053,0.1340937580950267,0.027529711375212224,0.18698225607177618,0.510646878146552,0.025387284833583584,0.4997378584977225,0.5278817032947065,0.450393155669661,0.20182346781478494,0.30253306875669816,0.6223168937726454,0.9463873672069278,0.08407006994290182,0.8890871884268318,0.9913423842917252,0.5496068443303391,0.2018234678147849,0.3776831062273545,0.7013523329050741,0.05361263279307229,0.08407006994290184,0.008883713183730707,0.1102134542624838
mlp,0.15,fixed horizon 100,10,0.582457081792614,0.08030865270890492,0.5282977399703328,0.6272793620683784,0.11020180104516611,0.16604884276427784,0.019791666666666666,0.22165487355356467,0.1600725051992412,0.21065014975856786,0.042457091173263954,0.3027411674461155,0.5249353520770376,0.03128393927144016,0.5076078993127137,0.5463212557757215,0.46686879366108625,0.15244577653477331,0.3691397294104969,0.5763576616413838,0.9193432852693716,0.10298073048532944,0.8502587720068991,0.9780356517927338,0.5331312063389138,0.15244577653477331,0.4241871165992855,0.6315932350399827,0.08065671473062837,0.10298073048532942,0.02209616291455064,0.14953809308525925
